"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"617","<p> Total Tokens for current block: -45.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","10","12817","0.0-10.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-43",""
"590","<p> Total Tokens for current block: -88.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","11","13409","0.0-11.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"575","<p> Total Tokens for current block: -88.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","12","13986","0.0-12.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"590","<p> Total Tokens for current block: -88.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","13","14577","0.0-13.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"605","<p> Total Tokens for current block: -88.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","14","15184","0.0-14.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-40",""
"980","<p> Total Tokens for current block: -128.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","15","16166","0.0-15.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-21",""
"564","<p> Total Tokens for current block: -149.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","16","16730","0.0-16.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-20",""
"590","<p> Total Tokens for current block: -169.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","17","17323","0.0-17.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-18",""
"527","<p> Total Tokens for current block: -187.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","18","17850","0.0-18.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-15",""
"546","<p> Total Tokens for current block: -202.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","19","18399","0.0-19.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-19",""
"527","<p> Total Tokens for current block: -221.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","20","18928","0.0-20.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-17",""
"517","<p> Total Tokens for current block: -238.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","21","19447","0.0-21.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-17",""
"543","<p> Total Tokens for current block: -255.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","22","19992","0.0-22.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-18",""
"480","<p> Total Tokens for current block: -273.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","23","20474","0.0-23.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-17",""
"496","<p> Total Tokens for current block: -290.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","24","20970","0.0-24.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-24",""
"449","<p> Total Tokens for current block: -314.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","25","21421","0.0-25.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-16",""
"451","<p> Total Tokens for current block: -330.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","26","21872","0.0-26.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-20",""
"525","<p> Total Tokens for current block: -350.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","27","22399","0.0-27.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-24",""
"466","<p> Total Tokens for current block: -374.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","28","22866","0.0-28.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-22",""
"1261","<p> Total Tokens for current block: -396.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","29","24128","0.0-29.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"574","<p> Total Tokens for current block: -396.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","30","24703","0.0-30.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"480","<p> Total Tokens for current block: -396.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","31","25185","0.0-31.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"465","<p> Total Tokens for current block: -396.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","32","25651","0.0-32.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-39",""
"464","<p> Total Tokens for current block: -435.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","33","26117","0.0-33.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-44",""
"463","<p> Total Tokens for current block: -479.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","34","26581","0.0-34.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-42",""
"1092","<p> Total Tokens for current block: -521.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","35","27674","0.0-35.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-23",""
"500","<p> Total Tokens for current block: -544.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","36","28176","0.0-36.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-25",""
"525","<p> Total Tokens for current block: -569.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","37","28701","0.0-37.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-15",""
"469","<p> Total Tokens for current block: -584.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","38","29172","0.0-38.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-17",""
"467","<p> Total Tokens for current block: -601.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","39","29639","0.0-39.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-23",""
"452","<p> Total Tokens for current block: -624.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","40","30092","0.0-40.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-18",""
"467","<p> Total Tokens for current block: -642.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","41","30560","0.0-41.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-19",""
"470","<p> Total Tokens for current block: -661.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","42","31032","0.0-42.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-24",""
"466","<p> Total Tokens for current block: -685.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","43","31499","0.0-43.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-23",""
"435","<p> Total Tokens for current block: -708.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","44","31934","0.0-44.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-21",""
"497","<p> Total Tokens for current block: -729.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","45","32432","0.0-45.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-20",""
"453","<p> Total Tokens for current block: -749.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","46","32887","0.0-46.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-23",""
"372","<p> Total Tokens for current block: -772.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","47","33261","0.0-47.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-20",""
"551","<p> Total Tokens for current block: -792.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","48","33814","0.0-48.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-20",""
"225","<p> Total Tokens for current block: -812.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","49","34041","0.0-49.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-16",""
"374","<p> Total Tokens for current block: -828.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","50","34416","0.0-50.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-17",""
"992","<p> Total Tokens for current block: -845.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","51","35410","0.0-51.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-39",""
"419","<p> Total Tokens for current block: -884.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","52","35829","0.0-52.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","0",""
"385","<p> Total Tokens for current block: -884.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","53","36218","0.0-53.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-37",""
"388","<p> Total Tokens for current block: -921.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","54","36607","0.0-54.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-43",""
"358","<p> Total Tokens for current block: -964.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","55","36965","0.0-55.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-43",""
"328","<p> Total Tokens for current block: -1007.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","56","37295","0.0-56.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","0","-45",""
"1013","<p> Total Tokens for Block 1: -1052.00 </p>"," ","html-keyboard-response","57","38309","0.0-57.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","","",""
"421","<p> Block 2</div> Press any key to continue. </p>"," ","html-keyboard-response","58","38732","0.0-58.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","","",""
"1471","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","59","40202","0.0-59.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"692","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","60","40895","0.0-60.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"511","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","61","41409","0.0-61.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-200",""
"1032","<p> Total Tokens for current block: -200.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","62","42442","0.0-62.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-103",""
"543","<p> Total Tokens for current block: -303.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","63","42987","0.0-63.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-96",""
"494","<p> Total Tokens for current block: -399.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","64","43481","0.0-64.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-102",""
"465","<p> Total Tokens for current block: -501.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","65","43948","0.0-65.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-98",""
"481","<p> Total Tokens for current block: -599.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","66","44430","0.0-66.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-100",""
"496","<p> Total Tokens for current block: -699.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","67","44926","0.0-67.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-101",""
"499","<p> Total Tokens for current block: -800.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","68","45428","0.0-68.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-99",""
"947","<p> Total Tokens for current block: -899.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","69","46375","0.0-69.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"496","<p> Total Tokens for current block: -899.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","70","46874","0.0-70.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"494","<p> Total Tokens for current block: -899.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","71","47369","0.0-71.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-204",""
"481","<p> Total Tokens for current block: -1103.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","72","47850","0.0-72.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"526","<p> Total Tokens for current block: -1103.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","73","48378","0.0-73.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-201",""
"543","<p> Total Tokens for current block: -1304.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","74","48924","0.0-74.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-204",""
"1089","<p> Total Tokens for current block: -1508.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","75","50015","0.0-75.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-97",""
"696","<p> Total Tokens for current block: -1605.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","76","50712","0.0-76.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-97",""
"512","<p> Total Tokens for current block: -1702.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","77","51227","0.0-77.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-97",""
"466","<p> Total Tokens for current block: -1799.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","78","51693","0.0-78.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-103",""
"1000","<p> Total Tokens for current block: -1902.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","79","52695","0.0-79.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-196",""
"216","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","80","52913","0.0-80.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"760","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","81","53674","0.0-81.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"389","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","82","54066","0.0-82.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"654","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","83","54721","0.0-83.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"620","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","84","55343","0.0-84.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"1720","<p> Total Tokens for current block: -2098.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","85","57066","0.0-85.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-104",""
"531","<p> Total Tokens for current block: -2202.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","86","57599","0.0-86.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-97",""
"355","<p> Total Tokens for current block: -2299.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","87","57955","0.0-87.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-98",""
"420","<p> Total Tokens for current block: -2397.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","88","58376","0.0-88.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-105",""
"1058","<p> Total Tokens for current block: -2502.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","89","59435","0.0-89.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"451","<p> Total Tokens for current block: -2502.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","90","59887","0.0-90.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"344","<p> Total Tokens for current block: -2502.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","91","60232","0.0-91.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-203",""
"433","<p> Total Tokens for current block: -2705.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","92","60668","0.0-92.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-199",""
"359","<p> Total Tokens for current block: -2904.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","93","61027","0.0-93.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"357","<p> Total Tokens for current block: -2904.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","94","61386","0.0-94.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-203",""
"1514","<p> Total Tokens for current block: -3107.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","95","62903","0.0-95.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-104",""
"510","<p> Total Tokens for current block: -3211.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","96","63414","0.0-96.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-99",""
"405","<p> Total Tokens for current block: -3310.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","97","63819","0.0-97.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-96",""
"377","<p> Total Tokens for current block: -3406.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","98","64198","0.0-98.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-98",""
"385","<p> Total Tokens for current block: -3504.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","99","64585","0.0-99.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-97",""
"389","<p> Total Tokens for current block: -3601.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","100","64975","0.0-100.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-103",""
"325","<p> Total Tokens for current block: -3704.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","101","65301","0.0-101.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-100",""
"343","<p> Total Tokens for current block: -3804.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","102","65646","0.0-102.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-99",""
"340","<p> Total Tokens for current block: -3903.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","103","65987","0.0-103.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-98",""
"357","<p> Total Tokens for current block: -4001.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","104","66346","0.0-104.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-96",""
"916","<p> Total Tokens for current block: -4097.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","105","67263","0.0-105.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"433","<p> Total Tokens for current block: -4097.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","106","67698","0.0-106.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","-195",""
"538","<p> Total Tokens for current block: -4292.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","107","68237","0.0-107.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"331","<p> Total Tokens for current block: -4292.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","108","68570","0.0-108.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","1","0",""
"1373","<p> Total Tokens for Block 2: -4292.00 </p>"," ","html-keyboard-response","109","69945","0.0-109.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","","",""
"841","<p> Block 3</div> Press any key to continue. </p>"," ","html-keyboard-response","110","70786","0.0-110.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","","",""
"3560","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","111","74350","0.0-111.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","2","98",""
"1073","<p> Total Tokens for current block: 98.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","112","75429","0.0-112.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","2","0",""
"401","<p> Total Tokens for current block: 98.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","113","75833","0.0-113.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","2","196",""
"435","<p> Total Tokens for current block: 294.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","114","76269","0.0-114.0","649ee23ba5e7374508e6c0d0","64ad530e4483ba3cf33d797a","07j0mf928lrl","2","0",""
