"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"142","<p> Total Tokens for current block: 7.02</p><p>Choose one of the following gambles:</p>","1","html-button-response","10","18655","0.0-10.0","","","","0","1.22",""
"165","<p> Total Tokens for current block: 8.24</p><p>Choose one of the following gambles:</p>","1","html-button-response","11","18825","0.0-11.0","","","","0","1.37",""
"161","<p> Total Tokens for current block: 9.61</p><p>Choose one of the following gambles:</p>","1","html-button-response","12","18989","0.0-12.0","","","","0","1.74",""
"164","<p> Total Tokens for current block: 11.35</p><p>Choose one of the following gambles:</p>","1","html-button-response","13","19157","0.0-13.0","","","","0","1",""
"171","<p> Total Tokens for current block: 12.35</p><p>Choose one of the following gambles:</p>","1","html-button-response","14","19331","0.0-14.0","","","","0","1.12",""
"166","<p> Total Tokens for current block: 13.47</p><p>Choose one of the following gambles:</p>","1","html-button-response","15","19499","0.0-15.0","","","","0","1.66",""
"164","<p> Total Tokens for current block: 15.13</p><p>Choose one of the following gambles:</p>","1","html-button-response","16","19666","0.0-16.0","","","","0","1.85",""
"168","<p> Total Tokens for current block: 16.98</p><p>Choose one of the following gambles:</p>","1","html-button-response","17","19838","0.0-17.0","","","","0","1.59",""
"160","<p> Total Tokens for current block: 18.57</p><p>Choose one of the following gambles:</p>","1","html-button-response","18","20000","0.0-18.0","","","","0","1.35",""
"167","<p> Total Tokens for current block: 19.92</p><p>Choose one of the following gambles:</p>","1","html-button-response","19","20169","0.0-19.0","","","","0","1.95",""
"189","<p> Total Tokens for current block: 21.87</p><p>Choose one of the following gambles:</p>","1","html-button-response","20","20361","0.0-20.0","","","","0","1.87",""
"211","<p> Total Tokens for current block: 23.74</p><p>Choose one of the following gambles:</p>","1","html-button-response","21","20574","0.0-21.0","","","","0","1.61",""
"702","<p> Total Tokens for current block: 25.35</p><p>Choose one of the following gambles:</p>","0","html-button-response","22","21279","0.0-22.0","","","","0","0.06",""
"161","<p> Total Tokens for current block: 25.41</p><p>Choose one of the following gambles:</p>","0","html-button-response","23","21443","0.0-23.0","","","","0","2.17",""
"181","<p> Total Tokens for current block: 27.58</p><p>Choose one of the following gambles:</p>","0","html-button-response","24","21627","0.0-24.0","","","","0","0.55",""
"169","<p> Total Tokens for current block: 28.13</p><p>Choose one of the following gambles:</p>","0","html-button-response","25","21800","0.0-25.0","","","","0","0.77",""
"145","<p> Total Tokens for current block: 28.90</p><p>Choose one of the following gambles:</p>","0","html-button-response","26","21947","0.0-26.0","","","","0","0.91",""
"158","<p> Total Tokens for current block: 29.81</p><p>Choose one of the following gambles:</p>","0","html-button-response","27","22109","0.0-27.0","","","","0","0.15",""
"206","<p> Total Tokens for current block: 29.96</p><p>Choose one of the following gambles:</p>","0","html-button-response","28","22317","0.0-28.0","","","","0","0.53",""
"11792","<p> Total Tokens for current block: 30.49</p><p>Choose one of the following gambles:</p>","0","html-button-response","29","34115","0.0-29.0","","","","0","0.87",""
"136","<p> Total Tokens for current block: 31.36</p><p>Choose one of the following gambles:</p>","0","html-button-response","30","34267","0.0-30.0","","","","0","2.2",""
"152","<p> Total Tokens for current block: 33.56</p><p>Choose one of the following gambles:</p>","0","html-button-response","31","34421","0.0-31.0","","","","0","0.24",""
"146","<p> Total Tokens for current block: 33.80</p><p>Choose one of the following gambles:</p>","0","html-button-response","32","34570","0.0-32.0","","","","0","0.95",""
"152","<p> Total Tokens for current block: 34.75</p><p>Choose one of the following gambles:</p>","0","html-button-response","33","34726","0.0-33.0","","","","0","2.8",""
"180","<p> Total Tokens for current block: 37.55</p><p>Choose one of the following gambles:</p>","0","html-button-response","34","34911","0.0-34.0","","","","0","0.03",""
"215","<p> Total Tokens for current block: 37.58</p><p>Choose one of the following gambles:</p>","0","html-button-response","35","35131","0.0-35.0","","","","0","0.23",""
"172","<p> Total Tokens for current block: 37.81</p><p>Choose one of the following gambles:</p>","0","html-button-response","36","35307","0.0-36.0","","","","0","2.12",""
"147","<p> Total Tokens for current block: 39.93</p><p>Choose one of the following gambles:</p>","0","html-button-response","37","35455","0.0-37.0","","","","0","2.37",""
"156","<p> Total Tokens for current block: 42.30</p><p>Choose one of the following gambles:</p>","0","html-button-response","38","35615","0.0-38.0","","","","0","0.61",""
"169","<p> Total Tokens for current block: 42.91</p><p>Choose one of the following gambles:</p>","0","html-button-response","39","35788","0.0-39.0","","","","0","2.02",""
"160","<p> Total Tokens for current block: 44.93</p><p>Choose one of the following gambles:</p>","0","html-button-response","40","35950","0.0-40.0","","","","0","0.48",""
"147","<p> Total Tokens for current block: 45.41</p><p>Choose one of the following gambles:</p>","0","html-button-response","41","36100","0.0-41.0","","","","0","2.58",""
"160","<p> Total Tokens for current block: 47.99</p><p>Choose one of the following gambles:</p>","0","html-button-response","42","36263","0.0-42.0","","","","0","2.52",""
"151","<p> Total Tokens for current block: 50.51</p><p>Choose one of the following gambles:</p>","0","html-button-response","43","36418","0.0-43.0","","","","0","0.38",""
"162","<p> Total Tokens for current block: 50.89</p><p>Choose one of the following gambles:</p>","0","html-button-response","44","36582","0.0-44.0","","","","0","2.86",""
"151","<p> Total Tokens for current block: 53.75</p><p>Choose one of the following gambles:</p>","0","html-button-response","45","36736","0.0-45.0","","","","0","2.15",""
"168","<p> Total Tokens for current block: 55.90</p><p>Choose one of the following gambles:</p>","0","html-button-response","46","36906","0.0-46.0","","","","0","0.02",""
"168","<p> Total Tokens for current block: 55.92</p><p>Choose one of the following gambles:</p>","0","html-button-response","47","37075","0.0-47.0","","","","0","2.02",""
"160","<p> Total Tokens for current block: 57.94</p><p>Choose one of the following gambles:</p>","0","html-button-response","48","37238","0.0-48.0","","","","0","0.66",""
"183","<p> Total Tokens for current block: 58.60</p><p>Choose one of the following gambles:</p>","0","html-button-response","49","37423","0.0-49.0","","","","0","2.76",""
"161","<p> Total Tokens for current block: 61.36</p><p>Choose one of the following gambles:</p>","0","html-button-response","50","37585","0.0-50.0","","","","0","2.27",""
"175","<p> Total Tokens for current block: 63.63</p><p>Choose one of the following gambles:</p>","0","html-button-response","51","37764","0.0-51.0","","","","0","0.55",""
"165","<p> Total Tokens for current block: 64.18</p><p>Choose one of the following gambles:</p>","0","html-button-response","52","37933","0.0-52.0","","","","0","2.94",""
"174","<p> Total Tokens for current block: 67.12</p><p>Choose one of the following gambles:</p>","0","html-button-response","53","38110","0.0-53.0","","","","0","0.33",""
"158","<p> Total Tokens for current block: 67.45</p><p>Choose one of the following gambles:</p>","0","html-button-response","54","38271","0.0-54.0","","","","0","2.1",""
"161","<p> Total Tokens for current block: 69.55</p><p>Choose one of the following gambles:</p>","0","html-button-response","55","38435","0.0-55.0","","","","0","2.61",""
"176","<p> Total Tokens for current block: 72.16</p><p>Choose one of the following gambles:</p>","0","html-button-response","56","38613","0.0-56.0","","","","0","0.38",""
"1015","<p> Total Tokens for Block 1: 72.54 </p>"," ","html-keyboard-response","57","39634","0.0-57.0","","","","","",""
"342","<p> Block 2</div> Press any key to continue. </p>"," ","html-keyboard-response","58","39978","0.0-58.0","","","","","",""
"1321","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","59","41300","0.0-59.0","","","","1","100.15",""
"152","<p> Total Tokens for current block: 100.15</p><p>Choose one of the following gambles:</p>","1","html-button-response","60","41456","0.0-60.0","","","","1","100.63",""
"153","<p> Total Tokens for current block: 200.78</p><p>Choose one of the following gambles:</p>","1","html-button-response","61","41613","0.0-61.0","","","","1","100.64",""
"151","<p> Total Tokens for current block: 301.42</p><p>Choose one of the following gambles:</p>","1","html-button-response","62","41767","0.0-62.0","","","","1","100.13",""
"168","<p> Total Tokens for current block: 401.55</p><p>Choose one of the following gambles:</p>","1","html-button-response","63","41939","0.0-63.0","","","","1","100.41",""
"158","<p> Total Tokens for current block: 501.96</p><p>Choose one of the following gambles:</p>","1","html-button-response","64","42100","0.0-64.0","","","","1","100.76",""
"167","<p> Total Tokens for current block: 602.72</p><p>Choose one of the following gambles:</p>","1","html-button-response","65","42269","0.0-65.0","","","","1","100.06",""
"151","<p> Total Tokens for current block: 702.78</p><p>Choose one of the following gambles:</p>","1","html-button-response","66","42425","0.0-66.0","","","","1","100.41",""
"160","<p> Total Tokens for current block: 803.19</p><p>Choose one of the following gambles:</p>","1","html-button-response","67","42588","0.0-67.0","","","","1","100.33",""
"126","<p> Total Tokens for current block: 903.52</p><p>Choose one of the following gambles:</p>","1","html-button-response","68","42715","0.0-68.0","","","","1","100.58",""
"153","<p> Total Tokens for current block: 1004.10</p><p>Choose one of the following gambles:</p>","1","html-button-response","69","42871","0.0-69.0","","","","1","100.1",""
"157","<p> Total Tokens for current block: 1104.20</p><p>Choose one of the following gambles:</p>","1","html-button-response","70","43029","0.0-70.0","","","","1","100.46",""
"151","<p> Total Tokens for current block: 1204.66</p><p>Choose one of the following gambles:</p>","1","html-button-response","71","43182","0.0-71.0","","","","1","100.67",""
"154","<p> Total Tokens for current block: 1305.33</p><p>Choose one of the following gambles:</p>","1","html-button-response","72","43338","0.0-72.0","","","","1","100.41",""
"166","<p> Total Tokens for current block: 1405.74</p><p>Choose one of the following gambles:</p>","1","html-button-response","73","43507","0.0-73.0","","","","1","100.42",""
"160","<p> Total Tokens for current block: 1506.16</p><p>Choose one of the following gambles:</p>","1","html-button-response","74","43669","0.0-74.0","","","","1","100.24",""
"161","<p> Total Tokens for current block: 1606.40</p><p>Choose one of the following gambles:</p>","1","html-button-response","75","43832","0.0-75.0","","","","1","100.71",""
"178","<p> Total Tokens for current block: 1707.11</p><p>Choose one of the following gambles:</p>","1","html-button-response","76","44013","0.0-76.0","","","","1","100.5",""
"157","<p> Total Tokens for current block: 1807.61</p><p>Choose one of the following gambles:</p>","1","html-button-response","77","44172","0.0-77.0","","","","1","100.17",""
"162","<p> Total Tokens for current block: 1907.78</p><p>Choose one of the following gambles:</p>","1","html-button-response","78","44335","0.0-78.0","","","","1","100.15",""
"146","<p> Total Tokens for current block: 2007.93</p><p>Choose one of the following gambles:</p>","1","html-button-response","79","44484","0.0-79.0","","","","1","100.2",""
"176","<p> Total Tokens for current block: 2108.13</p><p>Choose one of the following gambles:</p>","1","html-button-response","80","44662","0.0-80.0","","","","1","100.41",""
"152","<p> Total Tokens for current block: 2208.54</p><p>Choose one of the following gambles:</p>","1","html-button-response","81","44816","0.0-81.0","","","","1","100.35",""
"168","<p> Total Tokens for current block: 2308.89</p><p>Choose one of the following gambles:</p>","1","html-button-response","82","44986","0.0-82.0","","","","1","100.23",""
"176","<p> Total Tokens for current block: 2409.12</p><p>Choose one of the following gambles:</p>","1","html-button-response","83","45164","0.0-83.0","","","","1","100.27",""
"183","<p> Total Tokens for current block: 2509.39</p><p>Choose one of the following gambles:</p>","1","html-button-response","84","45348","0.0-84.0","","","","1","100.34",""
"168","<p> Total Tokens for current block: 2609.73</p><p>Choose one of the following gambles:</p>","1","html-button-response","85","45518","0.0-85.0","","","","1","100.71",""
"177","<p> Total Tokens for current block: 2710.44</p><p>Choose one of the following gambles:</p>","1","html-button-response","86","45697","0.0-86.0","","","","1","100",""
"167","<p> Total Tokens for current block: 2810.44</p><p>Choose one of the following gambles:</p>","1","html-button-response","87","45866","0.0-87.0","","","","1","100.77",""
"178","<p> Total Tokens for current block: 2911.21</p><p>Choose one of the following gambles:</p>","1","html-button-response","88","46046","0.0-88.0","","","","1","100.75",""
"156","<p> Total Tokens for current block: 3011.96</p><p>Choose one of the following gambles:</p>","1","html-button-response","89","46204","0.0-89.0","","","","1","100.34",""
"181","<p> Total Tokens for current block: 3112.30</p><p>Choose one of the following gambles:</p>","1","html-button-response","90","46387","0.0-90.0","","","","1","100.47",""
"177","<p> Total Tokens for current block: 3212.77</p><p>Choose one of the following gambles:</p>","1","html-button-response","91","46566","0.0-91.0","","","","1","100.99",""
"167","<p> Total Tokens for current block: 3313.76</p><p>Choose one of the following gambles:</p>","1","html-button-response","92","46735","0.0-92.0","","","","1","100.87",""
"182","<p> Total Tokens for current block: 3414.63</p><p>Choose one of the following gambles:</p>","1","html-button-response","93","46919","0.0-93.0","","","","1","100.74",""
"196","<p> Total Tokens for current block: 3515.37</p><p>Choose one of the following gambles:</p>","1","html-button-response","94","47116","0.0-94.0","","","","1","100.45",""
"177","<p> Total Tokens for current block: 3615.82</p><p>Choose one of the following gambles:</p>","1","html-button-response","95","47296","0.0-95.0","","","","1","100.3",""
"165","<p> Total Tokens for current block: 3716.12</p><p>Choose one of the following gambles:</p>","1","html-button-response","96","47465","0.0-96.0","","","","1","100.77",""
"196","<p> Total Tokens for current block: 3816.89</p><p>Choose one of the following gambles:</p>","1","html-button-response","97","47663","0.0-97.0","","","","1","100.05",""
"175","<p> Total Tokens for current block: 3916.94</p><p>Choose one of the following gambles:</p>","1","html-button-response","98","47839","0.0-98.0","","","","1","100.46",""
"161","<p> Total Tokens for current block: 4017.40</p><p>Choose one of the following gambles:</p>","1","html-button-response","99","48002","0.0-99.0","","","","1","100.95",""
"154","<p> Total Tokens for current block: 4118.35</p><p>Choose one of the following gambles:</p>","1","html-button-response","100","48157","0.0-100.0","","","","1","100.53",""
"180","<p> Total Tokens for current block: 4218.88</p><p>Choose one of the following gambles:</p>","1","html-button-response","101","48341","0.0-101.0","","","","1","100.34",""
"169","<p> Total Tokens for current block: 4319.22</p><p>Choose one of the following gambles:</p>","1","html-button-response","102","48512","0.0-102.0","","","","1","100.27",""
"171","<p> Total Tokens for current block: 4419.49</p><p>Choose one of the following gambles:</p>","1","html-button-response","103","48683","0.0-103.0","","","","1","100.34",""
"165","<p> Total Tokens for current block: 4519.83</p><p>Choose one of the following gambles:</p>","1","html-button-response","104","48852","0.0-104.0","","","","1","100.6",""
"152","<p> Total Tokens for current block: 4620.43</p><p>Choose one of the following gambles:</p>","1","html-button-response","105","49007","0.0-105.0","","","","1","100.35",""
"173","<p> Total Tokens for current block: 4720.78</p><p>Choose one of the following gambles:</p>","1","html-button-response","106","49185","0.0-106.0","","","","1","100.8",""
"161","<p> Total Tokens for current block: 4821.58</p><p>Choose one of the following gambles:</p>","1","html-button-response","107","49349","0.0-107.0","","","","1","100.08",""
"358","<p> Total Tokens for current block: 4921.66</p><p>Choose one of the following gambles:</p>","1","html-button-response","108","49708","0.0-108.0","","","","1","100.27",""
"1074","<p> Total Tokens for Block 2: 5021.93 </p>"," ","html-keyboard-response","109","50783","0.0-109.0","","","","","",""
"1027","<p> Block 3</div> Press any key to continue. </p>"," ","html-keyboard-response","110","51812","0.0-110.0","","","","","",""
"2148","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","111","53961","0.0-111.0","","","","2","-1.39",""
"175","<p> Total Tokens for current block: -1.39</p><p>Choose one of the following gambles:</p>","0","html-button-response","112","54137","0.0-112.0","","","","2","-0.7",""
"183","<p> Total Tokens for current block: -2.09</p><p>Choose one of the following gambles:</p>","0","html-button-response","113","54320","0.0-113.0","","","","2","-1.61",""
"178","<p> Total Tokens for current block: -3.70</p><p>Choose one of the following gambles:</p>","0","html-button-response","114","54502","0.0-114.0","","","","2","-0.62",""
"175","<p> Total Tokens for current block: -4.32</p><p>Choose one of the following gambles:</p>","0","html-button-response","115","54679","0.0-115.0","","","","2","-0.8",""
"164","<p> Total Tokens for current block: -5.12</p><p>Choose one of the following gambles:</p>","0","html-button-response","116","54846","0.0-116.0","","","","2","-1.64",""
"182","<p> Total Tokens for current block: -6.76</p><p>Choose one of the following gambles:</p>","0","html-button-response","117","55030","0.0-117.0","","","","2","-0.93",""
"173","<p> Total Tokens for current block: -7.69</p><p>Choose one of the following gambles:</p>","0","html-button-response","118","55206","0.0-118.0","","","","2","-0.82",""
"169","<p> Total Tokens for current block: -8.51</p><p>Choose one of the following gambles:</p>","0","html-button-response","119","55376","0.0-119.0","","","","2","-1.1",""
"160","<p> Total Tokens for current block: -9.61</p><p>Choose one of the following gambles:</p>","0","html-button-response","120","55538","0.0-120.0","","","","2","-1.3",""
"176","<p> Total Tokens for current block: -10.91</p><p>Choose one of the following gambles:</p>","0","html-button-response","121","55716","0.0-121.0","","","","2","-1.16",""
"168","<p> Total Tokens for current block: -12.07</p><p>Choose one of the following gambles:</p>","0","html-button-response","122","55885","0.0-122.0","","","","2","-0.67",""
"192","<p> Total Tokens for current block: -12.74</p><p>Choose one of the following gambles:</p>","0","html-button-response","123","56078","0.0-123.0","","","","2","-1.36",""
"159","<p> Total Tokens for current block: -14.10</p><p>Choose one of the following gambles:</p>","0","html-button-response","124","56239","0.0-124.0","","","","2","-1.14",""
"175","<p> Total Tokens for current block: -15.24</p><p>Choose one of the following gambles:</p>","0","html-button-response","125","56416","0.0-125.0","","","","2","-0.98",""
"183","<p> Total Tokens for current block: -16.22</p><p>Choose one of the following gambles:</p>","0","html-button-response","126","56600","0.0-126.0","","","","2","-1.84",""
"188","<p> Total Tokens for current block: -18.06</p><p>Choose one of the following gambles:</p>","0","html-button-response","127","56790","0.0-127.0","","","","2","-0.82",""
"183","<p> Total Tokens for current block: -18.88</p><p>Choose one of the following gambles:</p>","0","html-button-response","128","56976","0.0-128.0","","","","2","-0.36",""
"187","<p> Total Tokens for current block: -19.24</p><p>Choose one of the following gambles:</p>","0","html-button-response","129","57166","0.0-129.0","","","","2","-1.21",""
"217","<p> Total Tokens for current block: -20.45</p><p>Choose one of the following gambles:</p>","0","html-button-response","130","57386","0.0-130.0","","","","2","-1.89",""
"161","<p> Total Tokens for current block: -22.34</p><p>Choose one of the following gambles:</p>","0","html-button-response","131","57548","0.0-131.0","","","","2","-1.84",""
"183","<p> Total Tokens for current block: -24.18</p><p>Choose one of the following gambles:</p>","0","html-button-response","132","57732","0.0-132.0","","","","2","-0.97",""
"161","<p> Total Tokens for current block: -25.15</p><p>Choose one of the following gambles:</p>","0","html-button-response","133","57897","0.0-133.0","","","","2","-1.07",""
"175","<p> Total Tokens for current block: -26.22</p><p>Choose one of the following gambles:</p>","0","html-button-response","134","58073","0.0-134.0","","","","2","-0.38",""
"181","<p> Total Tokens for current block: -26.60</p><p>Choose one of the following gambles:</p>","0","html-button-response","135","58255","0.0-135.0","","","","2","-0.65",""
"176","<p> Total Tokens for current block: -27.25</p><p>Choose one of the following gambles:</p>","0","html-button-response","136","58432","0.0-136.0","","","","2","-1.97",""
"162","<p> Total Tokens for current block: -29.22</p><p>Choose one of the following gambles:</p>","0","html-button-response","137","58597","0.0-137.0","","","","2","-1.36",""
"152","<p> Total Tokens for current block: -30.58</p><p>Choose one of the following gambles:</p>","0","html-button-response","138","58751","0.0-138.0","","","","2","-1.47",""
"161","<p> Total Tokens for current block: -32.05</p><p>Choose one of the following gambles:</p>","0","html-button-response","139","58914","0.0-139.0","","","","2","-1.93",""
"174","<p> Total Tokens for current block: -33.98</p><p>Choose one of the following gambles:</p>","0","html-button-response","140","59090","0.0-140.0","","","","2","-0.15",""
"177","<p> Total Tokens for current block: -34.13</p><p>Choose one of the following gambles:</p>","0","html-button-response","141","59269","0.0-141.0","","","","2","-1.5",""
"150","<p> Total Tokens for current block: -35.63</p><p>Choose one of the following gambles:</p>","0","html-button-response","142","59423","0.0-142.0","","","","2","-0.11",""
"184","<p> Total Tokens for current block: -35.74</p><p>Choose one of the following gambles:</p>","0","html-button-response","143","59610","0.0-143.0","","","","2","-1.71",""
"183","<p> Total Tokens for current block: -37.45</p><p>Choose one of the following gambles:</p>","0","html-button-response","144","59797","0.0-144.0","","","","2","-0.36",""
"169","<p> Total Tokens for current block: -37.81</p><p>Choose one of the following gambles:</p>","0","html-button-response","145","59968","0.0-145.0","","","","2","-1.23",""
"177","<p> Total Tokens for current block: -39.04</p><p>Choose one of the following gambles:</p>","0","html-button-response","146","60146","0.0-146.0","","","","2","-1.61",""
"174","<p> Total Tokens for current block: -40.65</p><p>Choose one of the following gambles:</p>","0","html-button-response","147","60322","0.0-147.0","","","","2","-1.68",""
"172","<p> Total Tokens for current block: -42.33</p><p>Choose one of the following gambles:</p>","0","html-button-response","148","60495","0.0-148.0","","","","2","-0.1",""
"157","<p> Total Tokens for current block: -42.43</p><p>Choose one of the following gambles:</p>","0","html-button-response","149","60654","0.0-149.0","","","","2","-0.57",""
"156","<p> Total Tokens for current block: -43.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","150","60813","0.0-150.0","","","","2","-1.02",""
"166","<p> Total Tokens for current block: -44.02</p><p>Choose one of the following gambles:</p>","0","html-button-response","151","60981","0.0-151.0","","","","2","-1.84",""
"204","<p> Total Tokens for current block: -45.86</p><p>Choose one of the following gambles:</p>","0","html-button-response","152","61186","0.0-152.0","","","","2","-1.05",""
"169","<p> Total Tokens for current block: -46.91</p><p>Choose one of the following gambles:</p>","0","html-button-response","153","61356","0.0-153.0","","","","2","-1.16",""
"161","<p> Total Tokens for current block: -48.07</p><p>Choose one of the following gambles:</p>","0","html-button-response","154","61519","0.0-154.0","","","","2","-0.85",""
"175","<p> Total Tokens for current block: -48.92</p><p>Choose one of the following gambles:</p>","0","html-button-response","155","61696","0.0-155.0","","","","2","-0.36",""
"149","<p> Total Tokens for current block: -49.28</p><p>Choose one of the following gambles:</p>","0","html-button-response","156","61846","0.0-156.0","","","","2","-0.81",""
"149","<p> Total Tokens for current block: -50.09</p><p>Choose one of the following gambles:</p>","0","html-button-response","157","61997","0.0-157.0","","","","2","-0.12",""
"336","<p> Total Tokens for current block: -50.21</p><p>Choose one of the following gambles:</p>","0","html-button-response","158","62334","0.0-158.0","","","","2","-1.33",""
"160","<p> Total Tokens for current block: -51.54</p><p>Choose one of the following gambles:</p>","0","html-button-response","159","62496","0.0-159.0","","","","2","-0.69",""
"141","<p> Total Tokens for current block: -52.23</p><p>Choose one of the following gambles:</p>","0","html-button-response","160","62638","0.0-160.0","","","","2","-0.63",""
"644","<p> Total Tokens for Block 3: -52.86 </p>"," ","html-keyboard-response","161","63284","0.0-161.0","","","","","",""
"708","<p> Block 4</div> Press any key to continue. </p>"," ","html-keyboard-response","162","63993","0.0-162.0","","","","","",""
"1184","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","163","65178","0.0-163.0","","","","3","-99.4",""
"140","<p> Total Tokens for current block: -99.40</p><p>Choose one of the following gambles:</p>","1","html-button-response","164","65319","0.0-164.0","","","","3","-99.73",""
"146","<p> Total Tokens for current block: -199.13</p><p>Choose one of the following gambles:</p>","1","html-button-response","165","65468","0.0-165.0","","","","3","-99.28",""
"162","<p> Total Tokens for current block: -298.41</p><p>Choose one of the following gambles:</p>","1","html-button-response","166","65632","0.0-166.0","","","","3","-99.08",""
"155","<p> Total Tokens for current block: -397.49</p><p>Choose one of the following gambles:</p>","1","html-button-response","167","65787","0.0-167.0","","","","3","-99.32",""
"155","<p> Total Tokens for current block: -496.81</p><p>Choose one of the following gambles:</p>","1","html-button-response","168","65944","0.0-168.0","","","","3","-99.34",""
"160","<p> Total Tokens for current block: -596.15</p><p>Choose one of the following gambles:</p>","1","html-button-response","169","66105","0.0-169.0","","","","3","-99.95",""
"177","<p> Total Tokens for current block: -696.10</p><p>Choose one of the following gambles:</p>","1","html-button-response","170","66283","0.0-170.0","","","","3","-99.23",""
"175","<p> Total Tokens for current block: -795.33</p><p>Choose one of the following gambles:</p>","1","html-button-response","171","66461","0.0-171.0","","","","3","-99.62",""
"167","<p> Total Tokens for current block: -894.95</p><p>Choose one of the following gambles:</p>","1","html-button-response","172","66630","0.0-172.0","","","","3","-99.23",""
"175","<p> Total Tokens for current block: -994.18</p><p>Choose one of the following gambles:</p>","1","html-button-response","173","66807","0.0-173.0","","","","3","-99.83",""
"189","<p> Total Tokens for current block: -1094.01</p><p>Choose one of the following gambles:</p>","1","html-button-response","174","66997","0.0-174.0","","","","3","-99.33",""
"176","<p> Total Tokens for current block: -1193.34</p><p>Choose one of the following gambles:</p>","1","html-button-response","175","67174","0.0-175.0","","","","3","-99.91",""
"196","<p> Total Tokens for current block: -1293.25</p><p>Choose one of the following gambles:</p>","1","html-button-response","176","67372","0.0-176.0","","","","3","-99.7",""
"175","<p> Total Tokens for current block: -1392.95</p><p>Choose one of the following gambles:</p>","1","html-button-response","177","67549","0.0-177.0","","","","3","-99.06",""
"204","<p> Total Tokens for current block: -1492.01</p><p>Choose one of the following gambles:</p>","1","html-button-response","178","67755","0.0-178.0","","","","3","-99.7",""
"204","<p> Total Tokens for current block: -1591.71</p><p>Choose one of the following gambles:</p>","1","html-button-response","179","67961","0.0-179.0","","","","3","-99.56",""
